Age,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Calories_Burned (kcal),Gender_Male,Workout_Type_HIIT,Workout_Type_Mixed,Workout_Type_Strength,Workout_Type_Yoga,Cluster
20,78.6,1.63,195.0,140.0,72.0,0.44,20.8,3.2,3,0,29.5,57.4,True,False,False,False,True,0
44,86.6,1.82,175.0,149.0,71.0,0.66,21.2,4.2,3,0,26.1,342.9,False,False,True,False,False,2
32,61.4,1.85,188.0,170.0,68.0,0.61,32.6,3.3,3,0,18.0,302.4,False,True,False,False,False,0
51,74.3,1.86,170.0,136.0,74.0,0.98,22.0,2.9,4,1,21.5,329.2,True,False,False,False,False,2
39,65.3,1.79,177.0,143.0,81.0,0.52,26.8,2.4,2,0,20.4,153.5,True,False,False,False,False,2
57,62.4,1.73,152.0,139.0,67.0,0.72,21.3,3.2,4,1,20.9,361.5,True,True,False,False,False,2
40,71.6,1.54,178.0,162.0,70.0,0.96,22.0,3.8,5,1,30.3,556.3,False,True,False,False,False,0
21,64.5,1.66,204.0,166.0,78.0,0.83,22.1,3.6,5,1,23.4,224.3,False,False,False,True,False,0
58,76.8,1.9,160.0,133.0,71.0,0.66,14.7,3.1,7,2,21.4,211.9,True,False,False,True,False,2
40,56.3,1.64,180.0,164.0,74.0,1.04,19.0,3.5,4,1,21.0,472.3,True,True,False,False,False,0
26,73.4,1.83,186.0,157.0,71.0,1.16,24.1,4.5,4,1,21.9,509.4,False,False,True,False,False,0
41,74.2,1.69,180.0,129.0,67.0,0.93,22.3,3.4,5,1,26.1,113.6,True,False,False,False,True,2
38,37.8,1.45,184.0,166.0,62.0,1.07,15.7,3.2,5,2,18.0,327.5,True,True,False,False,False,1
58,74.2,1.74,159.0,130.0,76.0,0.78,24.0,3.3,2,0,24.4,263.6,False,False,False,False,False,2
33,83.9,1.81,192.0,156.0,72.0,0.93,19.3,3.7,3,1,25.7,327.7,False,False,False,True,False,0
42,50.5,1.68,184.0,150.0,70.0,0.76,27.5,3.9,3,0,18.0,161.6,False,False,False,True,False,2
43,59.6,1.8,188.0,150.0,81.0,0.49,32.6,3.0,3,0,18.3,131.8,False,False,False,False,False,0
26,54.5,1.51,189.0,163.0,82.0,0.25,27.4,3.2,2,0,23.8,82.5,True,False,True,False,False,0
32,70.7,1.54,189.0,172.0,74.0,0.81,20.8,3.7,3,1,29.8,463.6,False,True,False,False,False,0
56,83.3,1.7,158.0,137.0,73.0,0.82,15.2,4.3,5,2,28.8,411.4,True,False,True,False,False,1
50,64.4,1.73,173.0,149.0,78.0,0.5,31.4,4.2,2,0,21.6,192.5,True,False,True,False,False,2
18,97.7,1.82,204.0,185.0,76.0,0.92,14.4,3.2,3,0,29.6,719.45,True,True,False,False,False,0
22,69.1,1.74,188.0,158.0,65.0,0.88,15.9,4.1,6,2,22.7,367.8,False,False,True,False,False,1
26,55.3,1.56,195.0,153.0,73.0,0.51,27.8,2.8,2,0,22.7,129.5,False,False,False,False,False,0
23,70.6,1.7,196.0,176.0,65.0,1.2,15.4,4.1,6,2,24.4,682.0,True,True,False,False,False,1
45,82.8,1.74,169.0,139.0,70.0,0.68,10.9,2.3,3,0,27.4,235.5,True,False,False,True,False,2
43,48.0,1.49,176.0,160.0,75.0,0.54,25.3,3.3,2,0,21.6,207.2,False,True,False,False,False,0
45,62.9,1.68,185.0,149.0,64.0,0.64,19.3,3.4,3,1,22.4,169.7,True,False,False,True,False,2
57,51.5,1.65,166.0,116.0,56.0,1.19,8.0,4.3,7,3,19.0,100.3,True,False,False,False,True,1
32,66.2,1.61,184.0,167.0,71.0,0.95,21.7,3.9,4,2,25.4,507.6,True,True,False,False,False,0
23,83.0,1.73,195.0,160.0,76.0,0.64,16.2,3.0,5,1,27.7,225.0,True,False,False,True,False,0
44,68.5,1.57,166.0,140.0,61.0,0.91,19.4,3.8,4,2,28.0,375.2,True,False,True,False,False,1
55,54.9,1.72,160.0,121.0,74.0,0.86,19.9,3.5,3,1,18.5,77.4,True,False,False,False,True,2
21,67.7,1.74,205.0,184.0,62.0,0.72,14.4,3.3,6,2,22.5,395.1,True,True,False,False,False,0
28,92.7,1.79,197.0,156.0,62.0,0.92,20.7,3.9,4,2,29.0,356.3,True,False,False,True,False,1
38,61.3,1.57,184.0,155.0,67.0,1.28,18.0,4.6,6,3,24.9,472.1,False,False,True,False,False,1
47,56.5,1.53,175.0,143.0,70.0,0.46,31.1,2.9,3,0,24.1,108.4,False,False,False,True,False,2
35,70.1,1.71,192.0,173.0,66.0,0.72,29.7,3.2,3,0,24.0,407.2,True,True,False,False,False,0
52,71.4,1.65,170.0,135.0,72.0,0.72,25.9,3.3,3,0,26.2,231.3,True,False,False,False,False,2
20,90.8,1.9,199.0,153.0,67.0,0.61,17.4,2.8,4,1,25.1,252.6,False,False,False,False,False,0
29,64.6,1.73,191.0,171.0,63.0,1.15,20.7,3.8,5,2,21.7,595.5,False,True,False,False,False,1
44,78.2,1.69,175.0,148.0,66.0,0.48,19.5,3.5,3,0,27.5,225.9,False,False,True,False,False,2
47,53.0,1.66,172.0,127.0,72.0,0.66,24.1,3.4,3,1,19.2,57.7,True,False,False,False,True,2
38,71.1,1.56,190.0,157.0,79.0,0.58,22.4,3.4,5,1,29.3,173.9,False,False,False,True,False,0
55,61.6,1.74,160.0,136.0,67.0,1.01,19.4,4.8,4,2,20.4,369.3,False,False,True,False,False,1
38,73.2,1.67,179.0,148.0,74.0,0.78,20.7,3.3,2,0,26.2,241.4,True,False,False,True,False,2
55,65.3,1.67,156.0,123.0,63.0,1.33,16.0,3.7,7,3,23.3,392.2,False,False,False,False,False,1
57,63.1,1.69,168.0,126.0,75.0,0.92,23.7,3.8,2,0,22.1,95.5,True,False,False,False,True,2
32,85.3,1.7,190.0,170.0,60.0,1.34,12.8,3.8,5,3,29.4,719.45,False,True,False,False,False,1
35,61.2,1.51,194.0,176.0,75.0,0.57,27.9,2.3,2,0,27.0,281.3,False,True,False,False,False,0
46,73.9,1.76,171.0,138.0,76.0,0.33,28.7,2.1,3,0,23.8,111.4,False,False,False,False,False,2
55,78.9,1.6,161.0,147.0,68.0,0.9,20.2,3.2,4,1,31.0,573.0,False,True,False,False,False,2
38,77.5,1.67,176.0,122.0,57.0,1.21,19.8,4.2,5,2,27.9,153.7,False,False,False,False,True,1
34,68.0,1.81,188.0,141.0,84.0,0.47,24.0,3.3,3,0,20.8,52.5,True,False,False,False,True,2
58,62.1,1.86,160.0,148.0,78.0,0.51,26.1,2.6,3,0,18.0,256.8,True,True,False,False,False,2
35,55.7,1.51,187.0,154.0,56.0,1.24,16.3,4.1,7,3,24.4,413.4,False,False,True,False,False,1
54,83.7,1.68,164.0,149.0,62.0,1.12,17.4,3.6,6,3,29.5,719.45,True,True,False,False,False,1
55,77.1,1.71,172.0,126.0,69.0,0.55,31.8,3.7,3,0,26.4,70.4,False,False,False,False,True,2
29,70.8,1.53,197.0,153.0,72.0,0.55,29.6,2.3,4,1,30.3,176.6,False,False,False,False,False,0
28,66.9,1.76,192.0,175.0,79.0,0.98,28.8,2.9,2,0,21.6,529.1,False,True,False,False,False,0
37,67.3,1.69,188.0,160.0,75.0,0.89,26.2,4.4,3,1,23.5,360.4,False,False,True,False,False,0
26,68.2,1.7,193.0,175.0,73.0,1.03,20.6,3.5,4,1,23.6,567.2,False,True,False,False,False,0
18,63.0,1.59,202.0,162.0,69.0,1.03,18.6,3.7,5,1,25.0,272.2,True,False,False,True,False,0
20,80.2,1.72,189.0,172.0,75.0,0.99,17.3,2.9,4,1,27.1,641.8,True,True,False,False,False,0
38,95.0,1.76,185.0,134.0,72.0,0.72,20.9,3.4,3,0,30.5,112.6,True,False,False,False,True,2
40,89.9,1.69,180.0,164.0,71.0,0.66,23.1,3.2,3,1,31.4,480.9,True,True,False,False,False,0
26,81.3,1.63,198.0,177.0,56.0,1.23,17.2,3.9,7,3,30.7,719.45,False,True,False,False,False,1
36,71.4,1.64,188.0,145.0,66.0,0.7,22.2,2.8,6,2,26.7,226.5,True,False,False,False,False,1
36,65.6,1.7,180.0,149.0,77.0,0.58,23.7,3.0,5,1,22.6,159.6,False,False,False,True,False,0
40,70.7,1.68,179.0,144.0,79.0,0.61,25.1,3.1,3,0,24.9,196.2,False,False,False,False,False,2
44,83.4,1.77,174.0,127.0,70.0,0.97,16.0,4.2,6,2,26.6,133.0,True,False,False,False,True,1
44,65.4,1.63,181.0,154.0,71.0,0.99,16.1,4.6,6,2,24.5,390.8,True,False,True,False,False,1
56,49.4,1.56,172.0,133.0,60.0,0.92,18.5,3.6,7,3,20.3,207.4,False,False,False,False,False,1
53,65.2,1.72,171.0,124.0,66.0,0.77,18.6,4.3,3,1,22.2,83.2,False,False,False,False,True,2
29,73.2,1.63,201.0,159.0,61.0,0.87,30.1,3.9,5,1,27.5,267.5,False,False,False,True,False,0
44,71.2,1.76,179.0,161.0,60.0,1.09,13.7,3.6,6,2,23.0,625.8,True,True,False,False,False,1
51,68.1,1.68,164.0,133.0,76.0,0.53,27.7,2.1,2,0,24.1,163.6,False,False,False,False,False,2
50,72.2,1.75,163.0,147.0,55.0,1.02,21.7,3.1,6,3,23.7,596.0,False,True,False,False,False,1
45,50.9,1.58,170.0,142.0,76.0,0.99,24.6,3.5,3,0,20.4,212.3,False,False,False,True,False,2
48,66.9,1.69,170.0,145.0,72.0,0.67,16.6,3.9,4,1,23.3,267.1,False,False,True,False,False,2
49,57.5,1.61,168.0,152.0,62.0,0.8,17.8,3.3,3,1,22.2,371.0,True,True,False,False,False,2
37,51.5,1.56,183.0,157.0,79.0,0.92,21.5,4.4,3,0,21.2,284.3,True,False,True,False,False,0
57,50.2,1.59,162.0,135.0,73.0,0.5,30.1,3.7,3,0,19.8,104.9,False,False,False,True,False,2
52,62.4,1.63,168.0,135.0,57.0,0.96,15.1,3.7,4,2,23.6,252.6,True,False,False,True,False,1
48,86.2,1.8,184.0,155.0,67.0,0.62,34.1,4.2,3,0,26.5,321.6,False,False,True,False,False,2
48,75.0,1.62,176.0,141.0,75.0,0.71,27.8,2.4,2,0,28.5,243.6,True,False,False,False,False,2
55,44.4,1.55,166.0,138.0,70.0,0.77,17.1,3.6,3,1,18.4,145.3,True,False,False,True,False,2
39,87.2,1.69,186.0,148.0,60.0,1.15,17.5,4.0,5,3,30.4,420.2,True,False,False,True,False,1
58,71.3,1.68,158.0,139.0,80.0,0.71,19.8,3.8,3,0,25.2,306.3,True,False,True,False,False,2
26,51.8,1.63,190.0,172.0,70.0,1.16,25.2,3.5,5,1,19.5,485.2,False,True,False,False,False,0
26,62.0,1.66,199.0,167.0,72.0,0.68,26.6,4.0,2,0,22.4,252.3,False,False,True,False,False,0
32,56.9,1.78,188.0,132.0,63.0,1.25,16.3,4.2,5,2,18.0,117.8,False,False,False,False,True,1
30,54.9,1.75,191.0,172.0,65.0,1.32,8.0,3.8,6,3,18.0,584.6,True,True,False,False,False,1
39,93.3,1.74,175.0,159.0,69.0,0.52,20.7,3.4,2,0,30.9,391.3,True,True,False,False,False,0
33,51.7,1.56,185.0,147.0,61.0,0.98,8.0,4.2,7,3,21.2,210.8,False,False,False,True,False,1
49,94.4,1.9,169.0,153.0,61.0,1.14,18.6,4.1,7,3,26.1,719.45,True,True,False,False,False,1
19,75.1,1.79,199.0,155.0,75.0,0.81,21.0,2.5,4,1,23.6,274.7,True,False,False,False,False,0
43,72.2,1.73,188.0,145.0,66.0,1.04,14.0,3.5,5,2,24.1,340.4,False,False,False,False,False,1
31,62.3,1.56,200.0,149.0,55.0,0.56,8.0,2.6,6,3,25.5,158.3,True,False,False,False,False,1
55,56.7,1.77,171.0,124.0,66.0,1.47,24.8,4.5,6,2,18.0,138.1,False,False,False,False,True,1
51,77.8,1.63,169.0,142.0,79.0,0.52,23.5,3.2,2,0,29.3,169.9,True,False,False,True,False,2
25,65.1,1.66,192.0,160.0,66.0,1.19,22.7,4.4,6,2,23.6,462.4,False,False,True,False,False,1
53,50.3,1.51,162.0,125.0,80.0,0.87,32.2,3.9,3,0,22.0,72.0,True,False,False,False,True,2
38,62.6,1.56,184.0,126.0,55.0,1.56,16.9,4.8,7,3,25.9,161.2,True,False,False,False,True,1
45,62.7,1.72,181.0,144.0,74.0,0.6,29.2,2.6,2,0,21.1,172.3,True,False,False,False,False,2
23,78.7,1.78,201.0,181.0,70.0,0.79,21.4,3.6,4,1,24.8,500.5,True,True,False,False,False,0
37,71.4,1.75,184.0,155.0,69.0,1.08,17.2,4.5,4,2,23.3,461.3,True,False,True,False,False,1
48,81.7,1.75,175.0,145.0,74.0,0.81,20.9,4.0,3,1,26.8,279.1,False,False,False,True,False,2
50,64.8,1.67,170.0,154.0,65.0,0.77,17.9,3.3,6,2,23.1,401.8,True,True,False,False,False,1
24,53.4,1.64,195.0,174.0,58.0,0.96,15.6,3.2,5,3,19.9,412.4,False,True,False,False,False,1
25,74.3,1.71,190.0,139.0,76.0,0.35,24.9,3.4,2,0,25.4,43.1,False,False,False,False,True,0
26,71.2,1.76,192.0,137.0,69.0,0.37,23.5,3.4,3,0,22.9,43.7,False,False,False,False,True,0
19,50.8,1.68,203.0,155.0,68.0,0.78,20.1,2.7,5,1,18.0,178.7,True,False,False,False,False,0
34,80.4,1.8,184.0,151.0,73.0,0.83,24.2,3.7,4,1,24.8,281.4,False,False,False,True,False,0
54,60.1,1.66,160.0,135.0,77.0,0.46,28.4,2.7,3,0,21.9,115.9,True,False,False,True,False,2
59,63.5,1.58,162.0,117.0,62.0,1.2,22.3,4.4,4,2,25.4,125.7,True,False,False,False,True,1
34,58.0,1.68,188.0,131.0,61.0,0.8,14.5,3.5,6,2,20.6,76.7,True,False,False,False,True,1
55,54.8,1.69,163.0,131.0,71.0,0.82,28.2,2.2,2,0,19.2,205.1,False,False,False,False,False,2
52,80.3,1.67,168.0,152.0,61.0,1.14,13.4,3.2,5,2,28.7,719.45,True,True,False,False,False,1
56,89.5,1.81,151.0,131.0,71.0,0.79,24.8,4.3,4,1,27.4,424.2,True,False,True,False,False,2
47,74.3,1.76,177.0,143.0,81.0,0.53,20.1,3.1,2,0,24.0,178.0,True,False,False,False,False,2
23,60.8,1.54,198.0,159.0,67.0,1.25,9.9,4.3,5,3,25.8,320.2,False,False,False,True,False,1
21,91.6,1.83,205.0,165.0,70.0,0.54,20.3,3.6,3,0,27.2,208.8,False,False,False,True,False,0
54,50.4,1.45,165.0,151.0,72.0,0.5,24.8,2.9,4,1,24.0,203.4,False,True,False,False,False,2
52,68.8,1.9,172.0,157.0,71.0,0.9,18.4,2.9,4,1,19.2,500.9,False,True,False,False,False,2
26,68.7,1.65,200.0,169.0,76.0,0.83,27.5,4.5,3,0,25.2,342.1,True,False,True,False,False,0
23,77.3,1.66,197.0,159.0,70.0,0.72,24.0,3.6,2,0,28.0,234.0,False,False,False,True,False,0
30,73.9,1.67,192.0,138.0,71.0,0.63,16.3,3.5,2,0,26.4,77.3,True,False,False,False,True,0
39,71.6,1.72,182.0,130.0,67.0,1.06,22.1,3.3,5,2,24.2,124.7,False,False,False,False,True,1
45,74.1,1.68,167.0,132.0,68.0,0.54,17.8,2.5,4,1,26.3,181.1,True,False,False,False,False,2
47,64.2,1.67,175.0,128.0,70.0,0.93,20.5,4.5,5,1,23.1,98.9,False,False,False,False,True,2
53,92.4,1.81,162.0,135.0,55.0,1.2,18.1,4.7,5,3,28.2,663.2,False,False,True,False,False,1
19,88.6,1.74,197.0,166.0,73.0,0.63,30.7,3.7,3,0,29.4,334.9,False,False,True,False,False,0
53,47.2,1.58,170.0,135.0,55.0,0.89,12.6,4.0,7,3,18.8,175.3,True,False,False,True,False,1
25,87.6,1.75,201.0,143.0,71.0,0.56,23.0,3.5,3,1,28.5,81.5,True,False,False,False,True,0
59,98.9,1.73,165.0,151.0,73.0,0.58,24.3,3.1,2,0,32.9,462.0,False,True,False,False,False,2
26,69.0,1.63,197.0,159.0,71.0,1.22,22.6,4.2,5,1,26.1,352.8,False,False,False,True,False,0
18,86.5,1.76,204.0,153.0,58.0,1.06,10.7,2.8,5,3,27.9,417.6,False,False,False,False,False,1
30,59.3,1.66,194.0,177.0,76.0,0.5,29.0,3.3,2,0,21.4,241.1,False,True,False,False,False,0
32,60.4,1.66,196.0,141.0,74.0,0.8,22.0,3.6,5,2,22.0,79.6,False,False,False,False,True,0
49,63.4,1.66,168.0,144.0,72.0,0.81,27.7,4.2,2,0,23.2,308.1,False,False,True,False,False,2
51,47.1,1.45,166.0,124.0,72.0,0.62,24.5,3.2,3,1,22.4,48.5,True,False,False,False,True,2
48,49.7,1.63,176.0,148.0,67.0,1.05,19.9,4.6,4,1,18.8,310.2,True,False,True,False,False,1
31,71.5,1.75,180.0,142.0,69.0,0.93,19.2,3.7,3,1,23.3,306.1,True,False,False,False,False,0
31,77.0,1.68,189.0,151.0,62.0,1.34,9.7,4.1,5,3,27.3,433.8,True,False,False,True,False,1
46,45.3,1.55,175.0,124.0,61.0,1.37,8.0,4.7,6,3,18.8,102.9,True,False,False,False,True,1
36,78.0,1.78,181.0,166.0,78.0,0.33,22.3,2.6,3,0,24.7,208.9,True,True,False,False,False,0
44,67.0,1.65,166.0,125.0,75.0,0.49,25.2,3.1,5,1,24.6,54.1,False,False,False,False,True,2
26,55.3,1.56,201.0,141.0,68.0,0.68,13.9,3.5,5,2,22.8,61.9,False,False,False,False,True,1
54,93.8,1.9,163.0,130.0,70.0,1.27,15.8,3.7,5,2,26.0,538.0,False,False,False,False,False,1
54,63.5,1.57,163.0,140.0,71.0,0.27,20.8,3.8,4,1,25.6,102.9,False,False,True,False,False,2
45,70.4,1.77,182.0,149.0,71.0,0.56,34.6,3.4,3,0,22.5,166.2,False,False,False,True,False,2
41,72.6,1.6,164.0,136.0,69.0,1.45,16.0,4.4,7,2,28.2,445.5,True,False,False,True,False,1
45,75.3,1.69,183.0,154.0,68.0,0.61,24.7,4.1,3,1,26.2,274.8,True,False,True,False,False,2
53,76.6,1.59,178.0,162.0,73.0,0.88,21.3,3.3,5,1,30.3,542.8,True,True,False,False,False,2
35,57.5,1.56,181.0,130.0,69.0,0.42,22.3,3.3,3,0,23.7,39.5,True,False,False,False,True,2
42,68.2,1.73,176.0,138.0,68.0,0.59,22.8,2.5,3,1,22.7,182.6,True,False,False,False,False,2
52,68.6,1.72,170.0,156.0,72.0,0.6,31.1,3.6,3,0,23.2,335.2,False,True,False,False,False,2
21,92.5,1.79,200.0,155.0,72.0,0.66,17.9,2.9,5,1,28.7,277.1,True,False,False,False,False,0
31,65.8,1.68,194.0,150.0,67.0,0.47,15.5,2.5,5,1,23.4,141.5,True,False,False,False,False,0
56,85.4,1.9,166.0,121.0,65.0,0.74,15.5,3.6,6,2,23.6,105.1,True,False,False,False,True,1
43,92.8,1.71,181.0,133.0,74.0,0.61,27.2,3.2,2,0,31.8,93.6,False,False,False,False,True,2
25,56.2,1.74,205.0,168.0,80.0,0.58,30.0,3.4,3,0,18.6,137.7,False,False,False,True,False,0
41,60.6,1.54,171.0,140.0,67.0,0.94,20.9,3.7,5,2,25.4,239.9,False,False,False,True,False,1
33,62.2,1.62,194.0,139.0,71.0,0.83,31.6,4.2,4,1,23.8,85.6,False,False,False,False,True,2
37,69.0,1.73,190.0,148.0,70.0,0.83,30.0,3.3,4,1,23.0,260.6,False,False,False,False,False,0
32,56.4,1.67,183.0,138.0,56.0,0.95,26.2,3.3,7,3,20.2,242.2,False,False,False,False,False,1
24,61.6,1.7,192.0,154.0,66.0,0.5,25.0,3.3,3,1,21.3,129.1,True,False,False,True,False,0
34,57.1,1.6,189.0,160.0,76.0,0.88,20.3,4.2,2,0,22.4,298.8,True,False,True,False,False,0
39,74.4,1.69,175.0,124.0,63.0,0.87,20.0,4.4,5,1,26.0,105.8,True,False,False,False,True,1
39,78.5,1.69,178.0,129.0,70.0,0.79,36.5,4.2,4,1,27.4,101.6,False,False,False,False,True,2
29,43.9,1.56,192.0,135.0,66.0,0.74,23.4,4.3,5,2,18.0,53.4,False,False,False,False,True,1
35,58.4,1.74,182.0,147.0,68.0,0.43,25.5,3.2,2,0,19.2,104.4,False,False,False,True,False,0
32,59.7,1.51,187.0,136.0,75.0,0.29,33.2,3.5,3,0,26.2,28.3,False,False,False,False,True,2
54,76.5,1.7,162.0,149.0,75.0,0.9,16.4,3.2,3,0,26.5,556.3,True,True,False,False,False,2
33,62.5,1.86,182.0,150.0,75.0,1.19,19.8,3.9,6,2,18.1,312.8,False,False,False,True,False,1
22,84.0,1.75,200.0,160.0,65.0,0.96,23.1,4.0,6,2,27.5,340.5,False,False,False,True,False,1
19,73.1,1.75,200.0,144.0,74.0,0.7,24.1,3.8,5,1,23.9,85.3,False,False,False,False,True,0
45,68.3,1.59,176.0,145.0,72.0,1.15,22.8,3.9,5,1,27.0,330.8,False,False,False,True,False,2
58,71.0,1.86,166.0,141.0,66.0,0.66,20.6,4.1,7,2,20.6,281.2,False,False,True,False,False,1
44,60.9,1.82,177.0,143.0,79.0,0.31,27.3,2.0000000000000004,2,0,18.4,86.3,True,False,False,False,False,2
48,58.0,1.6,170.0,154.0,63.0,0.81,27.7,3.3,4,1,22.8,379.6,False,True,False,False,False,2
58,61.1,1.63,158.0,133.0,60.0,1.26,19.8,4.5,7,3,22.9,458.8,False,False,True,False,False,1
53,74.1,1.81,169.0,154.0,66.0,0.87,16.6,3.5,7,2,22.7,523.2,True,True,False,False,False,1
18,77.6,1.86,205.0,185.0,70.0,0.78,35.0,2.8,2,0,22.4,489.8,False,True,False,False,False,0
46,74.3,1.55,178.0,132.0,75.0,0.8,32.1,4.4,3,0,30.8,98.7,False,False,False,False,True,2
18,44.9,1.58,194.0,157.0,70.0,1.01,19.2,3.6,5,1,18.0,190.9,True,False,False,True,False,0
25,57.2,1.67,185.0,168.0,74.0,0.58,26.7,2.9,2,0,20.6,266.9,True,True,False,False,False,0
33,47.8,1.46,183.0,153.0,61.0,1.645,13.9,5.199999999999999,6,2,22.3,498.9,True,False,True,False,False,1
45,68.2,1.68,167.0,151.0,61.0,0.93,18.6,3.5,5,2,24.1,511.6,True,True,False,False,False,1
39,86.8,1.8,175.0,140.0,58.0,1.32,21.4,4.2,7,3,26.8,481.8,True,False,False,True,False,1
35,64.8,1.54,173.0,158.0,72.0,0.91,18.9,3.6,4,1,27.5,477.0,True,True,False,False,False,0
39,81.1,1.69,182.0,141.0,65.0,0.97,8.2,3.2,5,2,28.3,357.7,True,False,False,False,False,1
58,68.2,1.62,156.0,144.0,76.0,0.57,29.7,3.2,2,0,25.9,313.9,True,True,False,False,False,2
29,61.2,1.84,185.0,146.0,74.0,0.56,28.2,2.7,3,0,18.0,155.6,True,False,False,False,False,0
36,47.4,1.62,181.0,164.0,71.0,0.25,24.4,2.5,3,0,18.0,95.2,True,True,False,False,False,0
42,95.9,1.83,175.0,149.0,73.0,0.25,25.3,3.6,2,0,28.6,142.9,False,False,True,False,False,2
22,74.4,1.62,197.0,177.0,66.0,0.31,22.5,2.7,3,1,28.3,185.7,True,True,False,False,False,0
51,82.0,1.76,162.0,125.0,55.0,0.96,17.5,3.1,4,1,26.5,360.5,True,False,False,False,False,2
56,60.2,1.71,169.0,134.0,70.0,1.08,24.3,3.4,5,1,20.7,294.2,True,False,False,False,False,2
27,63.0,1.67,194.0,140.0,74.0,0.63,29.3,3.8,2,0,22.7,65.5,True,False,False,False,True,0
24,57.4,1.6,198.0,169.0,81.0,0.46,24.5,3.2,2,0,22.4,158.9,True,False,True,False,False,0
54,58.4,1.71,164.0,135.0,68.0,0.98,16.7,4.1,5,2,19.9,239.7,False,False,False,True,False,1
32,67.0,1.64,193.0,151.0,72.0,0.67,32.5,3.1,3,1,25.0,205.2,False,False,False,False,False,0
59,84.7,1.61,163.0,140.0,70.0,0.51,25.0,3.9,3,0,32.6,260.1,False,False,True,False,False,2
41,73.5,1.83,180.0,131.0,70.0,1.23,15.3,3.9,7,2,22.0,150.4,True,False,False,False,True,1
43,87.8,1.73,182.0,143.0,71.0,0.61,27.1,2.5,4,1,29.2,243.2,True,False,False,False,False,2
43,62.3,1.74,169.0,145.0,73.0,0.62,32.4,3.7,2,0,20.5,231.8,False,False,True,False,False,2
43,48.5,1.64,178.0,151.0,71.0,0.77,24.0,4.4,2,0,18.0,223.4,True,False,True,False,False,2
27,77.1,1.66,190.0,171.0,67.0,0.87,21.5,3.3,4,1,27.9,538.8,True,True,False,False,False,0
34,63.4,1.66,182.0,131.0,69.0,0.73,23.3,4.2,3,1,23.1,76.2,False,False,False,False,True,2
31,85.4,1.71,193.0,133.0,60.0,0.81,22.7,4.2,7,2,29.1,113.9,True,False,False,False,True,1
19,90.9,1.74,205.0,185.0,70.0,0.71,21.0,3.1,5,1,29.9,522.3,True,True,False,False,False,0
30,64.4,1.68,196.0,165.0,69.0,0.72,18.7,4.2,4,1,22.9,280.4,True,False,True,False,False,0
44,75.3,1.6,176.0,161.0,73.0,1.1,22.4,3.3,5,1,29.4,672.3,True,True,False,False,False,0
26,63.2,1.76,192.0,174.0,69.0,0.51,17.8,3.1,3,1,20.5,261.4,True,True,False,False,False,0
24,57.9,1.68,202.0,168.0,66.0,0.74,30.9,3.9,3,0,20.4,257.1,True,False,True,False,False,0
27,66.7,1.54,188.0,152.0,68.0,0.78,20.5,3.1,4,1,28.3,218.5,True,False,False,True,False,0
26,38.7,1.47,202.0,156.0,69.0,0.51,27.7,2.5,2,0,18.0,90.4,False,False,False,False,False,0
39,70.1,1.71,179.0,149.0,57.0,1.2,17.8,4.3,7,3,24.0,507.5,False,False,True,False,False,1
40,74.0,1.6,180.0,163.0,65.0,1.0,25.4,3.8,5,1,29.0,599.1,True,True,False,False,False,0
24,86.9,1.72,193.0,143.0,80.0,0.97,21.3,4.4,3,1,29.3,141.0,True,False,False,False,True,0
26,57.2,1.6,194.0,163.0,68.0,0.99,28.0,4.8,5,1,22.3,341.6,False,False,True,False,False,0
44,80.4,1.69,171.0,123.0,64.0,1.32,25.0,4.7,5,3,28.0,175.6,False,False,False,False,True,1
41,52.6,1.64,177.0,145.0,68.0,0.79,27.9,3.8,4,1,19.5,176.1,False,False,False,True,False,2
46,73.4,1.86,175.0,143.0,69.0,0.75,26.8,3.5,5,1,21.3,230.6,False,False,False,True,False,2
34,78.5,1.78,185.0,147.0,58.0,1.645,15.1,4.3,7,3,24.9,551.2,False,False,False,True,False,1
37,84.0,1.81,171.0,131.0,57.0,1.44,21.4,4.2,5,3,25.5,549.6,False,False,False,False,False,1
24,56.1,1.68,205.0,165.0,72.0,0.63,23.4,3.3,2,0,19.8,148.3,False,False,False,True,False,0
57,97.7,1.76,171.0,156.0,72.0,0.73,19.9,3.6,3,1,31.4,574.9,True,True,False,False,False,2
24,51.4,1.69,190.0,151.0,60.0,1.32,13.6,4.4,5,3,18.0,285.0,False,False,False,True,False,1
45,80.8,1.83,172.0,139.0,77.0,0.69,26.7,2.7,4,1,24.2,254.7,False,False,False,False,False,2
36,69.3,1.67,183.0,149.0,69.0,1.07,21.3,4.0,3,1,24.8,312.2,False,False,False,True,False,0
37,42.7,1.54,186.0,158.0,74.0,0.72,16.3,4.1,2,0,18.0,184.5,True,False,True,False,False,0
56,64.2,1.48,166.0,123.0,70.0,1.2,23.6,4.9,3,1,29.3,127.6,True,False,False,False,True,2
57,71.8,1.85,158.0,145.0,73.0,0.78,18.3,2.9,5,1,21.0,450.7,True,True,False,False,False,2
24,72.8,1.73,205.0,186.0,76.0,0.25,25.6,2.5,3,0,24.4,147.4,False,True,False,False,False,0
23,76.1,1.73,195.0,161.0,82.0,0.78,25.7,3.7,2,0,25.3,249.0,False,False,False,True,False,0
