Unnamed: 0,Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned (kcal),HR_Reserve_Ratio
12924,36,Male,75.6,1.76,188.0,138.0,77.0,0.7,Yoga,18.0,3.6,5,1,24.5,3.0,0.5495495495495496,1.648648648648649,87.2,0.5495495495495496
12925,55,Female,54.6,1.68,159.0,136.0,67.0,0.45,Mixed,13.9,3.7,4,1,19.4,8.0,0.75,6.0,147.4,0.75
12926,49,Female,66.3,1.69,171.0,124.0,66.0,0.49,Yoga,21.8,3.4,3,1,23.1,3.0,0.5523809523809524,1.6571428571428573,53.8,0.5523809523809524
12927,39,Female,63.9,1.68,183.0,166.0,68.0,0.99,HIIT,21.6,3.1,5,2,22.7,9.5,0.8521739130434782,8.095652173913043,512.1,0.8521739130434782
12928,19,Female,78.7,1.73,196.0,160.0,75.0,0.51,Strength,29.4,2.6,2,0,26.3,6.0,0.7024793388429752,4.214876033057851,169.2,0.7024793388429752
12929,30,Female,64.7,1.6,188.0,155.0,58.0,0.87,Mixed,16.5,4.1,3,1,25.3,8.0,0.7461538461538462,5.969230769230769,336.0,0.7461538461538462
12930,40,Female,76.9,1.77,184.0,149.0,68.0,1.1,Strength,17.0,4.4,5,3,24.6,6.0,0.6982758620689655,4.189655172413794,354.4,0.6982758620689655
12931,42,Male,89.9,1.72,178.0,163.0,78.0,0.7,HIIT,19.9,3.4,3,0,30.5,9.5,0.85,8.075,508.2,0.85
12932,45,Female,68.6,1.65,165.0,142.0,73.0,0.37,Mixed,31.7,3.6,3,0,25.1,8.0,0.75,6.0,152.3,0.75
12933,28,Female,59.4,1.63,196.0,176.0,63.0,1.03,HIIT,19.2,3.4,7,2,22.3,9.5,0.849624060150376,8.071428571428571,493.8,0.849624060150376
12934,50,Female,71.0,1.76,170.0,125.0,69.0,1.17,Yoga,25.1,4.4,5,2,22.8,3.0,0.5544554455445545,1.6633663366336635,138.2,0.5544554455445545
12935,41,Male,58.1,1.66,171.0,157.0,75.0,0.83,HIIT,24.4,3.4,3,0,20.9,9.5,0.8541666666666666,8.114583333333332,391.3,0.8541666666666666
12936,19,Female,51.7,1.61,197.0,140.0,70.0,1.08,Yoga,23.8,5.1,4,1,19.9,3.0,0.5511811023622047,1.6535433070866143,92.3,0.5511811023622047
12937,47,Male,49.7,1.64,172.0,135.0,66.0,0.96,Cardio,11.0,3.3,6,2,18.4,7.0,0.6509433962264151,4.556603773584905,217.4,0.6509433962264151
12938,34,Female,88.1,1.76,188.0,158.0,71.0,0.33,Mixed,28.7,3.7,2,0,28.5,8.0,0.7435897435897436,5.948717948717949,172.9,0.7435897435897436
12939,57,Male,48.7,1.52,168.0,142.0,63.0,0.81,Mixed,22.0,4.2,5,2,21.1,8.0,0.7523809523809524,6.019047619047619,237.4,0.7523809523809524
12940,51,Male,68.3,1.64,164.0,133.0,74.0,0.49,Cardio,32.8,2.4,3,0,25.3,7.0,0.6555555555555556,4.588888888888889,153.6,0.6555555555555556
12941,55,Male,72.8,1.79,163.0,134.0,66.0,0.45,Strength,24.8,3.4,4,1,22.8,6.0,0.7010309278350515,4.2061855670103085,137.8,0.7010309278350515
12942,39,Female,66.1,1.66,185.0,150.0,66.0,0.68,Strength,18.8,3.7,5,2,23.9,6.0,0.7058823529411765,4.235294117647059,190.4,0.7058823529411765
12943,22,Male,83.4,1.71,203.0,144.0,72.0,0.69,Yoga,16.6,3.7,4,1,28.6,3.0,0.549618320610687,1.6488549618320612,94.9,0.549618320610687
12944,57,Female,79.0,1.79,161.0,142.0,83.0,0.44,Mixed,25.5,4.0,3,0,24.7,8.0,0.7564102564102564,6.051282051282051,210.3,0.7564102564102564
12945,33,Male,63.6,1.77,184.0,143.0,66.0,1.05,Cardio,22.4,3.5,3,1,20.3,7.0,0.652542372881356,4.567796610169491,305.0,0.652542372881356
12946,30,Female,58.2,1.64,192.0,142.0,79.0,0.36,Yoga,22.5,3.6,2,0,21.7,3.0,0.5575221238938053,1.672566371681416,35.0,0.5575221238938053
12947,43,Male,76.2,1.67,167.0,129.0,82.0,0.68,Yoga,27.8,4.0,2,0,27.4,3.0,0.5529411764705883,1.6588235294117648,86.0,0.5529411764705883
12948,48,Male,81.3,1.77,172.0,140.0,80.0,0.39,Cardio,26.9,2.1,2,0,25.9,7.0,0.6521739130434783,4.565217391304348,144.7,0.6521739130434783
12949,56,Female,87.1,1.77,164.0,141.0,73.0,0.62,Mixed,22.1,4.3,3,0,27.7,8.0,0.7472527472527473,5.978021978021978,322.8,0.7472527472527473
12950,40,Male,64.4,1.67,178.0,160.0,58.0,1.29,HIIT,15.0,3.8,6,3,23.0,9.5,0.85,8.075,670.8,0.85
12951,29,Female,51.6,1.67,193.0,175.0,73.0,0.76,HIIT,23.0,2.8,6,2,18.4,9.5,0.85,8.075,316.7,0.85
12952,31,Male,75.8,1.71,194.0,174.0,59.0,1.46,HIIT,18.2,4.0,7,3,26.0,9.5,0.8518518518518519,8.092592592592593,895.6,0.8518518518518519
12953,35,Male,82.5,1.82,180.0,133.0,75.0,0.59,Yoga,24.6,3.8,3,0,25.0,3.0,0.5523809523809524,1.6571428571428573,80.7,0.5523809523809524
12954,44,Female,80.2,1.79,172.0,125.0,68.0,0.76,Yoga,21.2,3.9,3,1,25.1,3.0,0.5480769230769231,1.6442307692307694,100.2,0.5480769230769231
12955,45,Female,56.5,1.75,178.0,148.0,79.0,0.6,Strength,24.8,3.7,2,0,18.5,6.0,0.696969696969697,4.181818181818182,141.8,0.696969696969697
12956,35,Female,53.0,1.57,178.0,126.0,63.0,0.72,Yoga,28.2,3.7,2,0,21.4,3.0,0.5478260869565217,1.643478260869565,62.7,0.5478260869565217
12957,33,Male,55.3,1.65,184.0,149.0,66.0,0.93,Strength,13.6,4.1,4,1,20.2,6.0,0.7033898305084746,4.220338983050848,217.0,0.7033898305084746
12958,33,Female,70.3,1.66,198.0,151.0,65.0,0.97,Cardio,26.0,2.9,3,1,25.6,7.0,0.6466165413533834,4.526315789473684,308.7,0.6466165413533834
12959,30,Female,85.4,1.82,191.0,153.0,83.0,0.59,Cardio,28.9,2.8,2,0,25.7,7.0,0.6481481481481481,4.537037037037037,228.6,0.6481481481481481
12960,46,Male,65.3,1.66,173.0,147.0,71.0,0.44,Mixed,15.3,3.4,4,1,23.8,8.0,0.7450980392156863,5.96078431372549,171.3,0.7450980392156863
12961,26,Female,90.8,1.81,185.0,158.0,74.0,0.98,Mixed,32.3,4.2,2,0,27.9,8.0,0.7567567567567568,6.054054054054054,538.7,0.7567567567567568
12962,43,Female,78.9,1.62,165.0,122.0,69.0,1.01,Yoga,26.1,4.0,5,1,30.0,3.0,0.5520833333333334,1.65625,132.0,0.5520833333333334
12963,45,Male,67.6,1.63,180.0,151.0,63.0,0.3,Mixed,18.8,3.5,5,1,25.4,8.0,0.7521367521367521,6.017094017094017,122.0,0.7521367521367521
12964,58,Male,79.7,1.73,156.0,134.0,82.0,0.47,Strength,17.3,3.1,3,0,26.7,6.0,0.7027027027027027,4.216216216216217,157.9,0.7027027027027027
12965,30,Male,73.7,1.84,190.0,148.0,68.0,0.63,Cardio,25.5,2.8,4,1,21.8,7.0,0.6557377049180327,4.590163934426229,213.1,0.6557377049180327
12966,53,Male,58.1,1.66,173.0,143.0,73.0,0.6,Strength,11.8,3.2,3,1,21.1,6.0,0.7,4.199999999999999,146.4,0.7
12967,26,Male,59.0,1.45,192.0,156.0,72.0,0.53,Strength,24.8,3.2,3,0,28.0,6.0,0.7,4.199999999999999,131.3,0.7
12968,31,Female,47.6,1.52,187.0,169.0,70.0,0.97,HIIT,26.1,3.3,3,1,20.5,9.5,0.8461538461538461,8.038461538461538,371.2,0.8461538461538461
12969,29,Male,78.3,1.71,194.0,162.0,65.0,0.64,Mixed,25.2,4.0,3,1,26.8,8.0,0.751937984496124,6.015503875968992,301.4,0.751937984496124
12970,49,Male,72.5,1.53,178.0,145.0,69.0,0.91,Strength,22.5,3.9,5,1,30.9,6.0,0.6972477064220184,4.18348623853211,276.0,0.6972477064220184
12971,55,Male,67.6,1.59,169.0,154.0,70.0,1.18,HIIT,15.3,3.9,7,2,26.6,9.5,0.8484848484848485,8.06060606060606,643.0,0.8484848484848485
12972,20,Female,66.9,1.68,205.0,147.0,76.0,0.8,Yoga,38.7,4.0,3,0,23.7,3.0,0.5503875968992248,1.6511627906976742,88.4,0.5503875968992248
12973,33,Female,39.2,1.45,175.0,158.0,62.0,1.36,HIIT,19.4,4.4,7,3,18.6,9.5,0.8495575221238938,8.070796460176991,430.3,0.8495575221238938
12974,37,Female,66.5,1.64,185.0,147.0,75.0,0.63,Cardio,27.9,3.1,2,0,24.7,7.0,0.6545454545454545,4.581818181818182,192.0,0.6545454545454545
12975,49,Female,68.5,1.56,177.0,162.0,73.0,0.63,HIIT,15.7,3.0,7,2,28.0,9.5,0.8557692307692307,8.129807692307692,350.8,0.8557692307692307
12976,40,Male,54.5,1.53,182.0,125.0,56.0,1.52,Yoga,20.3,4.5,5,3,23.3,3.0,0.5476190476190477,1.642857142857143,136.1,0.5476190476190477
12977,34,Male,71.9,1.6,185.0,141.0,59.0,0.98,Cardio,9.3,3.4,7,3,28.1,7.0,0.6507936507936508,4.555555555555555,321.0,0.6507936507936508
12978,33,Male,63.0,1.57,181.0,164.0,71.0,0.6,HIIT,17.2,3.4,5,1,25.5,9.5,0.8454545454545455,8.031818181818181,303.6,0.8454545454545455
12979,55,Female,75.1,1.73,161.0,148.0,70.0,0.63,HIIT,28.9,3.0,3,0,25.2,9.5,0.8571428571428571,8.142857142857142,385.3,0.8571428571428571
12980,25,Male,73.6,1.8,202.0,163.0,71.0,0.67,Strength,16.2,3.0,4,1,22.7,6.0,0.7022900763358778,4.213740458015267,207.8,0.7022900763358778
12981,36,Female,49.1,1.64,184.0,151.0,75.0,0.25,Strength,34.4,3.3,2,0,18.2,6.0,0.6972477064220184,4.18348623853211,51.4,0.6972477064220184
12982,47,Female,58.6,1.62,170.0,139.0,66.0,1.18,Strength,14.7,4.2,7,2,22.3,6.0,0.7019230769230769,4.211538461538462,291.2,0.7019230769230769
12983,51,Female,59.8,1.64,161.0,137.0,66.0,0.55,Mixed,23.2,4.0,6,2,22.3,8.0,0.7473684210526316,5.978947368421053,196.6,0.7473684210526316
12984,31,Male,64.8,1.57,191.0,152.0,62.0,0.99,Strength,12.1,4.0,5,2,26.3,6.0,0.6976744186046512,4.186046511627907,268.5,0.6976744186046512
12985,39,Male,57.6,1.55,177.0,142.0,62.0,0.7,Strength,19.2,3.4,5,1,23.9,6.0,0.6956521739130435,4.173913043478261,168.3,0.6956521739130435
12986,34,Male,65.1,1.52,186.0,134.0,71.0,1.03,Yoga,31.0,3.8,4,1,28.3,3.0,0.5478260869565217,1.643478260869565,110.2,0.5478260869565217
12987,32,Male,60.1,1.55,197.0,159.0,71.0,0.65,Strength,31.0,3.3,2,0,25.1,6.0,0.6984126984126984,4.19047619047619,163.7,0.6984126984126984
12988,49,Female,74.7,1.84,175.0,158.0,65.0,0.86,HIIT,15.1,3.5,7,2,22.0,9.5,0.8454545454545455,8.031818181818181,516.0,0.8454545454545455
12989,30,Male,53.8,1.61,197.0,157.0,66.0,0.86,Strength,17.8,4.2,5,1,20.7,6.0,0.6946564885496184,4.16793893129771,192.8,0.6946564885496184
12990,38,Female,45.4,1.45,183.0,141.0,63.0,0.95,Cardio,27.9,3.3,5,1,21.6,7.0,0.65,4.55,196.2,0.65
12991,57,Female,64.8,1.62,167.0,132.0,67.0,0.98,Cardio,17.8,3.2,5,2,24.6,7.0,0.65,4.55,288.9,0.65
12992,50,Female,52.1,1.52,177.0,144.0,69.0,0.76,Strength,11.8,3.0,4,2,22.5,6.0,0.6944444444444444,4.166666666666666,165.0,0.6944444444444444
12993,44,Female,56.0,1.69,172.0,157.0,76.0,0.98,HIIT,26.6,3.4,5,1,19.7,9.5,0.84375,8.015625,439.9,0.84375
12994,52,Female,78.6,1.68,168.0,143.0,68.0,0.74,Mixed,22.6,3.9,5,1,28.0,8.0,0.75,6.0,349.0,0.75
12995,33,Female,69.9,1.69,184.0,150.0,70.0,0.58,Strength,26.6,3.1,3,1,24.6,6.0,0.7017543859649122,4.2105263157894735,170.7,0.7017543859649122
12996,45,Female,70.5,1.68,172.0,137.0,72.0,0.84,Cardio,28.8,2.3,4,1,25.1,7.0,0.65,4.55,269.5,0.65
12997,51,Male,55.9,1.64,168.0,155.0,80.0,0.35,HIIT,29.3,2.6,2,0,20.7,9.5,0.8522727272727273,8.09659090909091,158.4,0.8522727272727273
12998,18,Male,46.7,1.53,197.0,163.0,61.0,0.69,Mixed,24.5,4.5,4,1,19.8,8.0,0.75,6.0,193.3,0.75
12999,58,Female,65.3,1.67,160.0,129.0,58.0,1.12,Strength,20.1,4.1,6,2,23.4,6.0,0.696078431372549,4.1764705882352935,305.5,0.696078431372549
13000,48,Male,57.2,1.78,175.0,148.0,67.0,0.95,Mixed,14.8,4.1,7,3,18.0,8.0,0.75,6.0,326.0,0.75
13001,53,Male,94.0,1.86,167.0,119.0,62.0,0.71,Yoga,21.4,4.3,3,1,27.1,3.0,0.5428571428571428,1.6285714285714286,108.7,0.5428571428571428
13002,50,Male,58.1,1.66,166.0,120.0,65.0,1.1,Yoga,13.1,4.4,7,3,21.2,3.0,0.5445544554455446,1.6336633663366338,104.4,0.5445544554455446
13003,50,Male,63.7,1.67,174.0,160.0,82.0,0.72,HIIT,23.9,3.3,3,0,22.9,9.5,0.8478260869565217,8.054347826086957,369.4,0.8478260869565217
13004,56,Female,76.9,1.73,159.0,137.0,69.0,1.36,Mixed,17.4,4.4,6,2,25.7,8.0,0.7555555555555555,6.044444444444444,632.2,0.7555555555555555
13005,35,Male,77.3,1.83,179.0,123.0,55.0,1.15,Yoga,13.8,4.4,7,3,23.1,3.0,0.5483870967741935,1.6451612903225803,146.2,0.5483870967741935
13006,40,Female,51.4,1.63,186.0,150.0,66.0,0.77,Strength,26.8,2.8,5,1,19.3,6.0,0.7,4.199999999999999,166.2,0.7
13007,40,Female,91.9,1.75,184.0,150.0,70.0,0.89,Strength,18.5,3.4,4,1,30.0,6.0,0.7017543859649122,4.2105263157894735,344.4,0.7017543859649122
13008,32,Male,45.9,1.6,186.0,159.0,79.0,0.91,Mixed,15.7,4.6,4,1,18.0,8.0,0.7476635514018691,5.981308411214953,249.8,0.7476635514018691
13009,43,Male,52.8,1.71,186.0,136.0,74.0,1.15,Yoga,16.7,3.8,5,2,18.0,3.0,0.5535714285714286,1.6607142857142858,100.8,0.5535714285714286
13010,47,Female,86.8,1.78,170.0,154.0,61.0,0.88,HIIT,15.9,3.3,7,3,27.5,9.5,0.8532110091743119,8.105504587155963,619.1,0.8532110091743119
13011,42,Female,43.7,1.55,181.0,146.0,62.0,0.78,Strength,20.8,3.4,5,1,18.2,6.0,0.7058823529411765,4.235294117647059,144.4,0.7058823529411765
13012,33,Male,76.8,1.63,179.0,151.0,66.0,0.77,Mixed,24.6,4.4,5,2,29.0,8.0,0.7522123893805309,6.017699115044247,355.9,0.7522123893805309
13013,56,Male,80.4,1.78,159.0,114.0,59.0,1.15,Yoga,14.7,4.3,7,3,25.5,3.0,0.55,1.65,152.6,0.55
13014,31,Female,76.2,1.74,194.0,176.0,75.0,0.5,HIIT,20.5,2.6,2,0,25.1,9.5,0.8487394957983193,8.063025210084033,307.2,0.8487394957983193
13015,34,Male,69.1,1.78,193.0,154.0,62.0,0.83,Strength,18.4,3.7,5,1,21.7,6.0,0.7022900763358778,4.213740458015267,241.7,0.7022900763358778
13016,29,Female,64.5,1.76,190.0,158.0,61.0,1.26,Mixed,14.9,4.7,6,3,20.7,8.0,0.751937984496124,6.015503875968992,488.9,0.751937984496124
13017,46,Female,60.9,1.65,185.0,142.0,62.0,0.58,Cardio,28.1,3.3,4,1,22.5,7.0,0.6504065040650406,4.5528455284552845,160.8,0.6504065040650406
13018,49,Female,74.0,1.9,178.0,147.0,57.0,0.69,Mixed,22.9,4.0,3,1,20.5,8.0,0.743801652892562,5.950413223140496,303.8,0.743801652892562
13019,41,Female,82.7,1.69,176.0,148.0,66.0,1.42,Mixed,15.8,4.6,6,2,28.8,8.0,0.7454545454545455,5.963636363636364,700.3,0.7454545454545455
13020,30,Male,44.2,1.45,188.0,162.0,85.0,0.49,Mixed,24.0,4.4,2,0,21.0,8.0,0.7475728155339806,5.980582524271845,129.5,0.7475728155339806
13021,37,Female,71.0,1.65,176.0,141.0,61.0,0.84,Strength,23.3,4.3,4,2,26.0,6.0,0.6956521739130435,4.173913043478261,248.9,0.6956521739130435
13022,32,Female,74.7,1.63,186.0,150.0,68.0,0.62,Strength,25.8,3.4,3,1,28.0,6.0,0.6949152542372882,4.169491525423729,193.1,0.6949152542372882
13023,21,Male,63.4,1.76,200.0,162.0,74.0,0.59,Strength,22.0,3.9,5,1,20.5,6.0,0.6984126984126984,4.19047619047619,156.7,0.6984126984126984
13024,51,Male,68.2,1.63,169.0,146.0,76.0,0.7,Mixed,20.5,3.7,3,1,25.5,8.0,0.7526881720430108,6.021505376344086,287.5,0.7526881720430108
13025,45,Female,65.4,1.79,175.0,149.0,71.0,0.53,Mixed,21.2,3.9,4,1,20.4,8.0,0.75,6.0,208.0,0.75
13026,19,Male,70.2,1.74,205.0,145.0,71.0,0.72,Yoga,23.1,4.3,2,0,23.3,3.0,0.5522388059701493,1.656716417910448,83.7,0.5522388059701493
13027,47,Male,55.3,1.58,174.0,130.0,77.0,0.81,Yoga,13.1,4.4,3,1,22.2,3.0,0.5463917525773195,1.6391752577319587,73.4,0.5463917525773195
13028,43,Female,58.9,1.67,180.0,164.0,69.0,0.73,HIIT,31.2,3.4,3,0,21.2,9.5,0.8558558558558559,8.13063063063063,349.6,0.8558558558558559
13029,43,Male,63.2,1.6,179.0,140.0,67.0,0.64,Cardio,20.9,2.7,4,1,24.6,7.0,0.6517857142857143,4.5625,184.5,0.6517857142857143
13030,37,Male,55.2,1.7,184.0,152.0,78.0,0.66,Strength,23.0,3.2,2,0,19.1,6.0,0.6981132075471698,4.188679245283018,152.6,0.6981132075471698
13031,59,Male,71.1,1.6,166.0,128.0,57.0,0.9,Cardio,15.6,3.2,5,2,27.7,7.0,0.6513761467889908,4.559633027522936,291.8,0.6513761467889908
13032,45,Male,56.0,1.69,179.0,147.0,72.0,1.18,Strength,21.9,3.8,4,1,19.7,6.0,0.7009345794392523,4.205607476635514,277.9,0.7009345794392523
13033,37,Male,51.7,1.65,177.0,134.0,81.0,0.42,Yoga,15.2,3.5,3,0,18.9,3.0,0.5520833333333334,1.65625,36.0,0.5520833333333334
13034,28,Female,63.7,1.66,201.0,182.0,73.0,1.06,HIIT,17.5,3.8,7,2,23.0,9.5,0.8515625,8.08984375,546.2,0.8515625
13035,27,Male,80.0,1.89,194.0,151.0,73.0,0.7,Cardio,27.4,3.0,2,0,22.5,7.0,0.6446280991735537,4.512396694214876,252.7,0.6446280991735537
13036,40,Female,68.7,1.64,175.0,148.0,68.0,0.99,Mixed,15.1,4.5,5,1,25.4,8.0,0.7476635514018691,5.981308411214953,406.8,0.7476635514018691
13037,54,Female,53.8,1.49,166.0,122.0,69.0,1.09,Yoga,17.8,4.3,5,2,24.3,3.0,0.5463917525773195,1.6391752577319587,96.1,0.5463917525773195
13038,58,Male,57.1,1.78,163.0,150.0,72.0,0.31,HIIT,22.9,2.3,3,0,18.0,9.5,0.8571428571428571,8.142857142857142,144.1,0.8571428571428571
13039,36,Male,88.6,1.78,187.0,153.0,73.0,0.25,Strength,27.6,3.0,2,0,27.9,6.0,0.7017543859649122,4.2105263157894735,93.3,0.7017543859649122
13040,35,Male,50.3,1.48,190.0,156.0,77.0,0.89,Strength,21.1,4.0,2,0,22.9,6.0,0.6991150442477876,4.1946902654867255,187.8,0.6991150442477876
13041,44,Male,64.7,1.61,180.0,162.0,62.0,1.17,HIIT,8.0,3.5,7,3,25.0,9.5,0.847457627118644,8.050847457627118,609.4,0.847457627118644
13042,23,Male,97.5,1.72,205.0,160.0,55.0,0.98,Strength,12.7,3.9,7,2,32.8,6.0,0.7,4.199999999999999,401.3,0.7
13043,27,Male,87.5,1.73,194.0,156.0,69.0,0.8,Strength,21.6,3.7,2,0,29.1,6.0,0.696,4.176,292.3,0.696
13044,19,Male,70.1,1.68,200.0,167.0,66.0,0.85,Mixed,29.9,4.4,3,0,24.8,8.0,0.753731343283582,6.029850746268656,359.3,0.753731343283582
13045,41,Male,52.3,1.68,172.0,139.0,62.0,0.94,Strength,26.8,3.8,5,1,18.5,6.0,0.7,4.199999999999999,206.5,0.7
13046,55,Male,46.7,1.59,170.0,133.0,64.0,0.26,Cardio,19.6,2.0000000000000004,3,1,18.6,7.0,0.6509433962264151,4.556603773584905,55.3,0.6509433962264151
13047,45,Male,60.2,1.45,178.0,162.0,74.0,0.38,HIIT,32.1,3.0,3,0,28.6,9.5,0.8461538461538461,8.038461538461538,183.9,0.8461538461538461
13048,45,Male,79.6,1.88,172.0,158.0,74.0,0.55,HIIT,23.8,3.5,2,0,22.4,9.5,0.8571428571428571,8.142857142857142,356.5,0.8571428571428571
13049,56,Male,58.5,1.58,165.0,138.0,55.0,1.02,Mixed,20.9,4.3,7,2,23.3,8.0,0.7545454545454545,6.036363636363636,360.2,0.7545454545454545
13050,19,Female,56.0,1.7,201.0,135.0,55.0,1.08,Yoga,26.2,4.1,7,3,19.4,3.0,0.547945205479452,1.643835616438356,99.4,0.547945205479452
13051,22,Male,71.4,1.66,199.0,140.0,67.0,0.7,Yoga,29.2,4.2,2,0,25.8,3.0,0.553030303030303,1.659090909090909,82.9,0.553030303030303
13052,28,Female,89.5,1.77,191.0,156.0,74.0,0.39,Strength,30.9,3.3,3,0,28.6,6.0,0.7008547008547008,4.205128205128204,146.8,0.7008547008547008
13053,27,Female,86.1,1.69,194.0,175.0,72.0,0.47,HIIT,27.0,3.2,2,0,30.1,9.5,0.8442622950819673,8.02049180327869,324.6,0.8442622950819673
13054,19,Male,63.8,1.7,193.0,152.0,76.0,0.93,Cardio,19.8,2.7,3,1,22.2,7.0,0.6495726495726496,4.547008547008547,269.8,0.6495726495726496
13055,32,Female,55.9,1.45,186.0,147.0,74.0,0.54,Cardio,23.4,3.0,2,0,26.6,7.0,0.6517857142857143,4.5625,137.7,0.6517857142857143
13056,56,Male,60.2,1.6,166.0,137.0,72.0,0.55,Strength,22.5,2.6,2,0,23.6,6.0,0.6914893617021277,4.148936170212767,137.4,0.6914893617021277
13057,58,Male,84.7,1.75,158.0,118.0,69.0,0.6,Yoga,15.2,4.3,5,1,27.5,3.0,0.550561797752809,1.651685393258427,83.9,0.550561797752809
13058,54,Female,73.1,1.75,168.0,139.0,72.0,0.59,Strength,24.4,3.5,2,0,24.0,6.0,0.6979166666666666,4.1875,180.6,0.6979166666666666
13059,24,Male,52.0,1.58,205.0,150.0,82.0,0.5,Yoga,19.8,3.6,2,0,20.7,3.0,0.5528455284552846,1.6585365853658538,43.1,0.5528455284552846
13060,37,Female,67.8,1.52,177.0,149.0,63.0,1.03,Mixed,19.7,5.199999999999999,5,2,29.3,8.0,0.7543859649122807,6.035087719298246,421.5,0.7543859649122807
13061,51,Female,69.9,1.69,160.0,138.0,72.0,0.4,Mixed,21.5,3.8,5,1,24.4,8.0,0.75,6.0,167.8,0.75
13062,52,Male,47.5,1.45,174.0,148.0,69.0,0.96,Mixed,21.3,4.8,4,2,22.6,8.0,0.7523809523809524,6.019047619047619,274.5,0.7523809523809524
13063,51,Female,60.5,1.57,179.0,163.0,72.0,0.38,HIIT,25.6,2.8,3,0,24.7,9.5,0.8504672897196262,8.07943925233645,185.7,0.8504672897196262
13064,39,Female,72.5,1.86,183.0,130.0,66.0,0.47,Yoga,38.6,3.3,3,0,21.1,3.0,0.5470085470085471,1.6410256410256412,55.9,0.5470085470085471
13065,48,Male,85.4,1.82,172.0,125.0,68.0,1.07,Yoga,21.7,3.6,5,1,25.7,3.0,0.5480769230769231,1.6442307692307694,150.2,0.5480769230769231
13066,40,Female,69.4,1.73,177.0,160.0,68.0,0.96,HIIT,22.6,3.6,6,2,23.2,9.5,0.8440366972477065,8.018348623853212,534.2,0.8440366972477065
13067,36,Male,60.9,1.71,187.0,157.0,67.0,0.64,Mixed,27.7,4.0,3,0,20.8,8.0,0.75,6.0,233.9,0.75
13068,21,Male,73.9,1.48,199.0,181.0,76.0,0.49,HIIT,28.4,3.1,2,0,33.5,9.5,0.8536585365853658,8.109756097560975,293.7,0.8536585365853658
13069,41,Male,51.5,1.61,183.0,152.0,79.0,0.57,Strength,26.5,3.5,2,0,20.0,6.0,0.7019230769230769,4.211538461538462,123.6,0.7019230769230769
13070,37,Male,69.2,1.65,174.0,148.0,67.0,1.22,Mixed,17.8,5.0,6,3,25.4,8.0,0.7570093457943925,6.05607476635514,511.3,0.7570093457943925
13071,56,Female,62.6,1.61,166.0,120.0,63.0,1.05,Yoga,12.1,3.7,5,3,24.2,3.0,0.5533980582524272,1.6601941747572817,109.1,0.5533980582524272
13072,45,Male,53.8,1.64,171.0,140.0,66.0,1.03,Strength,18.7,3.4,4,2,19.9,6.0,0.7047619047619048,4.228571428571429,234.3,0.7047619047619048
13073,56,Female,74.2,1.81,169.0,141.0,76.0,0.62,Strength,23.4,3.1,2,0,22.7,6.0,0.6989247311827957,4.193548387096774,192.9,0.6989247311827957
13074,34,Female,49.2,1.63,180.0,150.0,59.0,1.26,Mixed,19.8,5.0,5,2,18.6,8.0,0.7520661157024794,6.016528925619835,373.0,0.7520661157024794
13075,36,Male,87.4,1.65,187.0,169.0,65.0,0.65,HIIT,21.7,2.8,3,1,32.3,9.5,0.8524590163934426,8.098360655737704,460.1,0.8524590163934426
13076,52,Male,70.5,1.75,165.0,116.0,56.0,1.28,Yoga,16.1,4.8,5,2,22.9,3.0,0.5504587155963303,1.651376146788991,149.0,0.5504587155963303
13077,49,Male,55.0,1.54,169.0,142.0,60.0,1.15,Mixed,9.0,4.2,7,3,23.3,8.0,0.7522935779816514,6.018348623853211,380.7,0.7522935779816514
13078,56,Female,81.0,1.6,168.0,141.0,77.0,0.71,Strength,35.7,3.9,3,0,31.8,6.0,0.7032967032967034,4.21978021978022,242.7,0.7032967032967034
13079,52,Male,53.4,1.61,164.0,133.0,61.0,1.16,Strength,8.0,4.7,5,3,20.7,6.0,0.6990291262135923,4.194174757281553,259.8,0.6990291262135923
13080,47,Female,82.9,1.69,165.0,134.0,61.0,1.2,Strength,22.3,4.2,5,3,29.2,6.0,0.7019230769230769,4.211538461538462,419.0,0.7019230769230769
13081,34,Male,71.4,1.65,186.0,153.0,74.0,1.19,Strength,20.5,4.6,5,1,26.4,6.0,0.7053571428571429,4.232142857142858,359.6,0.7053571428571429
13082,59,Male,48.9,1.65,158.0,143.0,58.0,1.35,HIIT,15.5,4.0,6,2,18.0,9.5,0.85,8.075,533.1,0.85
13083,46,Female,58.6,1.61,167.0,124.0,70.0,1.16,Yoga,20.8,4.1,5,1,22.5,3.0,0.5567010309278351,1.6701030927835052,113.5,0.5567010309278351
13084,23,Female,63.7,1.57,199.0,179.0,66.0,1.26,HIIT,17.7,3.8,5,2,25.7,9.5,0.849624060150376,8.071428571428571,647.8,0.849624060150376
13085,34,Male,73.2,1.74,187.0,158.0,68.0,0.91,Mixed,15.5,4.4,4,1,24.1,8.0,0.7563025210084033,6.050420168067227,403.0,0.7563025210084033
13086,34,Male,65.5,1.65,187.0,168.0,64.0,0.55,HIIT,20.3,3.2,3,0,24.2,9.5,0.8455284552845529,8.032520325203253,289.4,0.8455284552845529
