Unnamed: 0,Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned (kcal),HR_Reserve_Ratio,Cluster
12974,37,Female,66.5,1.64,185.0,147.0,75.0,0.63,Cardio,27.9,3.1,2,0,24.7,7.0,0.6545454545454545,4.581818181818182,192.0,0.6545454545454545,1
12975,49,Female,68.5,1.56,177.0,162.0,73.0,0.63,HIIT,15.7,3.0,7,2,28.0,9.5,0.8557692307692307,8.129807692307692,350.8,0.8557692307692307,0
12976,40,Male,54.5,1.53,182.0,125.0,56.0,1.52,Yoga,20.3,4.5,5,3,23.3,3.0,0.5476190476190477,1.642857142857143,136.1,0.5476190476190477,0
12977,34,Male,71.9,1.6,185.0,141.0,59.0,0.98,Cardio,9.3,3.4,7,3,28.1,7.0,0.6507936507936508,4.555555555555555,321.0,0.6507936507936508,0
12978,33,Male,63.0,1.57,181.0,164.0,71.0,0.6,HIIT,17.2,3.4,5,1,25.5,9.5,0.8454545454545455,8.031818181818181,303.6,0.8454545454545455,1
12979,55,Female,75.1,1.73,161.0,148.0,70.0,0.63,HIIT,28.9,3.0,3,0,25.2,9.5,0.8571428571428571,8.142857142857142,385.3,0.8571428571428571,1
12980,25,Male,73.6,1.8,202.0,163.0,71.0,0.67,Strength,16.2,3.0,4,1,22.7,6.0,0.7022900763358778,4.213740458015267,207.8,0.7022900763358778,1
12981,36,Female,49.1,1.64,184.0,151.0,75.0,0.25,Strength,34.4,3.3,2,0,18.2,6.0,0.6972477064220184,4.18348623853211,51.4,0.6972477064220184,1
12982,47,Female,58.6,1.62,170.0,139.0,66.0,1.18,Strength,14.7,4.2,7,2,22.3,6.0,0.7019230769230769,4.211538461538462,291.2,0.7019230769230769,0
12983,51,Female,59.8,1.64,161.0,137.0,66.0,0.55,Mixed,23.2,4.0,6,2,22.3,8.0,0.7473684210526316,5.978947368421053,196.6,0.7473684210526316,0
12984,31,Male,64.8,1.57,191.0,152.0,62.0,0.99,Strength,12.1,4.0,5,2,26.3,6.0,0.6976744186046512,4.186046511627907,268.5,0.6976744186046512,0
12985,39,Male,57.6,1.55,177.0,142.0,62.0,0.7,Strength,19.2,3.4,5,1,23.9,6.0,0.6956521739130435,4.173913043478261,168.3,0.6956521739130435,0
12986,34,Male,65.1,1.52,186.0,134.0,71.0,1.03,Yoga,31.0,3.8,4,1,28.3,3.0,0.5478260869565217,1.643478260869565,110.2,0.5478260869565217,1
12987,32,Male,60.1,1.55,197.0,159.0,71.0,0.65,Strength,31.0,3.3,2,0,25.1,6.0,0.6984126984126984,4.19047619047619,163.7,0.6984126984126984,1
12988,49,Female,74.7,1.84,175.0,158.0,65.0,0.86,HIIT,15.1,3.5,7,2,22.0,9.5,0.8454545454545455,8.031818181818181,516.0,0.8454545454545455,0
12989,30,Male,53.8,1.61,197.0,157.0,66.0,0.86,Strength,17.8,4.2,5,1,20.7,6.0,0.6946564885496184,4.16793893129771,192.8,0.6946564885496184,0
12990,38,Female,45.4,1.45,183.0,141.0,63.0,0.95,Cardio,27.9,3.3,5,1,21.6,7.0,0.65,4.55,196.2,0.65,1
12991,57,Female,64.8,1.62,167.0,132.0,67.0,0.98,Cardio,17.8,3.2,5,2,24.6,7.0,0.65,4.55,288.9,0.65,0
12992,50,Female,52.1,1.52,177.0,144.0,69.0,0.76,Strength,11.8,3.0,4,2,22.5,6.0,0.6944444444444444,4.166666666666666,165.0,0.6944444444444444,0
12993,44,Female,56.0,1.69,172.0,157.0,76.0,0.98,HIIT,26.6,3.4,5,1,19.7,9.5,0.84375,8.015625,439.9,0.84375,1
12994,52,Female,78.6,1.68,168.0,143.0,68.0,0.74,Mixed,22.6,3.9,5,1,28.0,8.0,0.75,6.0,349.0,0.75,1
12995,33,Female,69.9,1.69,184.0,150.0,70.0,0.58,Strength,26.6,3.1,3,1,24.6,6.0,0.7017543859649122,4.2105263157894735,170.7,0.7017543859649122,1
12996,45,Female,70.5,1.68,172.0,137.0,72.0,0.84,Cardio,28.8,2.3,4,1,25.1,7.0,0.65,4.55,269.5,0.65,1
12997,51,Male,55.9,1.64,168.0,155.0,80.0,0.35,HIIT,29.3,2.6,2,0,20.7,9.5,0.8522727272727273,8.09659090909091,158.4,0.8522727272727273,1
12998,18,Male,46.7,1.53,197.0,163.0,61.0,0.69,Mixed,24.5,4.5,4,1,19.8,8.0,0.75,6.0,193.3,0.75,1
12999,58,Female,65.3,1.67,160.0,129.0,58.0,1.12,Strength,20.1,4.1,6,2,23.4,6.0,0.696078431372549,4.1764705882352935,305.5,0.696078431372549,0
13000,48,Male,57.2,1.78,175.0,148.0,67.0,0.95,Mixed,14.8,4.1,7,3,18.0,8.0,0.75,6.0,326.0,0.75,0
13001,53,Male,94.0,1.86,167.0,119.0,62.0,0.71,Yoga,21.4,4.3,3,1,27.1,3.0,0.5428571428571428,1.6285714285714286,108.7,0.5428571428571428,0
13002,50,Male,58.1,1.66,166.0,120.0,65.0,1.1,Yoga,13.1,4.4,7,3,21.2,3.0,0.5445544554455446,1.6336633663366338,104.4,0.5445544554455446,0
13003,50,Male,63.7,1.67,174.0,160.0,82.0,0.72,HIIT,23.9,3.3,3,0,22.9,9.5,0.8478260869565217,8.054347826086957,369.4,0.8478260869565217,1
13004,56,Female,76.9,1.73,159.0,137.0,69.0,1.36,Mixed,17.4,4.4,6,2,25.7,8.0,0.7555555555555555,6.044444444444444,632.2,0.7555555555555555,0
13005,35,Male,77.3,1.83,179.0,123.0,55.0,1.15,Yoga,13.8,4.4,7,3,23.1,3.0,0.5483870967741935,1.6451612903225803,146.2,0.5483870967741935,0
13006,40,Female,51.4,1.63,186.0,150.0,66.0,0.77,Strength,26.8,2.8,5,1,19.3,6.0,0.7,4.199999999999999,166.2,0.7,1
13007,40,Female,91.9,1.75,184.0,150.0,70.0,0.89,Strength,18.5,3.4,4,1,30.0,6.0,0.7017543859649122,4.2105263157894735,344.4,0.7017543859649122,1
13008,32,Male,45.9,1.6,186.0,159.0,79.0,0.91,Mixed,15.7,4.6,4,1,18.0,8.0,0.7476635514018691,5.981308411214953,249.8,0.7476635514018691,1
13009,43,Male,52.8,1.71,186.0,136.0,74.0,1.15,Yoga,16.7,3.8,5,2,18.0,3.0,0.5535714285714286,1.6607142857142858,100.8,0.5535714285714286,0
13010,47,Female,86.8,1.78,170.0,154.0,61.0,0.88,HIIT,15.9,3.3,7,3,27.5,9.5,0.8532110091743119,8.105504587155963,619.1,0.8532110091743119,0
13011,42,Female,43.7,1.55,181.0,146.0,62.0,0.78,Strength,20.8,3.4,5,1,18.2,6.0,0.7058823529411765,4.235294117647059,144.4,0.7058823529411765,0
13012,33,Male,76.8,1.63,179.0,151.0,66.0,0.77,Mixed,24.6,4.4,5,2,29.0,8.0,0.7522123893805309,6.017699115044247,355.9,0.7522123893805309,0
13013,56,Male,80.4,1.78,159.0,114.0,59.0,1.15,Yoga,14.7,4.3,7,3,25.5,3.0,0.55,1.65,152.6,0.55,0
13014,31,Female,76.2,1.74,194.0,176.0,75.0,0.5,HIIT,20.5,2.6,2,0,25.1,9.5,0.8487394957983193,8.063025210084033,307.2,0.8487394957983193,1
13015,34,Male,69.1,1.78,193.0,154.0,62.0,0.83,Strength,18.4,3.7,5,1,21.7,6.0,0.7022900763358778,4.213740458015267,241.7,0.7022900763358778,0
13016,29,Female,64.5,1.76,190.0,158.0,61.0,1.26,Mixed,14.9,4.7,6,3,20.7,8.0,0.751937984496124,6.015503875968992,488.9,0.751937984496124,0
13017,46,Female,60.9,1.65,185.0,142.0,62.0,0.58,Cardio,28.1,3.3,4,1,22.5,7.0,0.6504065040650406,4.5528455284552845,160.8,0.6504065040650406,1
13018,49,Female,74.0,1.9,178.0,147.0,57.0,0.69,Mixed,22.9,4.0,3,1,20.5,8.0,0.743801652892562,5.950413223140496,303.8,0.743801652892562,1
13019,41,Female,82.7,1.69,176.0,148.0,66.0,1.42,Mixed,15.8,4.6,6,2,28.8,8.0,0.7454545454545455,5.963636363636364,700.3,0.7454545454545455,0
13020,30,Male,44.2,1.45,188.0,162.0,85.0,0.49,Mixed,24.0,4.4,2,0,21.0,8.0,0.7475728155339806,5.980582524271845,129.5,0.7475728155339806,1
13021,37,Female,71.0,1.65,176.0,141.0,61.0,0.84,Strength,23.3,4.3,4,2,26.0,6.0,0.6956521739130435,4.173913043478261,248.9,0.6956521739130435,0
13022,32,Female,74.7,1.63,186.0,150.0,68.0,0.62,Strength,25.8,3.4,3,1,28.0,6.0,0.6949152542372882,4.169491525423729,193.1,0.6949152542372882,1
13023,21,Male,63.4,1.76,200.0,162.0,74.0,0.59,Strength,22.0,3.9,5,1,20.5,6.0,0.6984126984126984,4.19047619047619,156.7,0.6984126984126984,1
13024,51,Male,68.2,1.63,169.0,146.0,76.0,0.7,Mixed,20.5,3.7,3,1,25.5,8.0,0.7526881720430108,6.021505376344086,287.5,0.7526881720430108,1
13025,45,Female,65.4,1.79,175.0,149.0,71.0,0.53,Mixed,21.2,3.9,4,1,20.4,8.0,0.75,6.0,208.0,0.75,1
13026,19,Male,70.2,1.74,205.0,145.0,71.0,0.72,Yoga,23.1,4.3,2,0,23.3,3.0,0.5522388059701493,1.656716417910448,83.7,0.5522388059701493,1
13027,47,Male,55.3,1.58,174.0,130.0,77.0,0.81,Yoga,13.1,4.4,3,1,22.2,3.0,0.5463917525773195,1.6391752577319587,73.4,0.5463917525773195,1
13028,43,Female,58.9,1.67,180.0,164.0,69.0,0.73,HIIT,31.2,3.4,3,0,21.2,9.5,0.8558558558558559,8.13063063063063,349.6,0.8558558558558559,1
13029,43,Male,63.2,1.6,179.0,140.0,67.0,0.64,Cardio,20.9,2.7,4,1,24.6,7.0,0.6517857142857143,4.5625,184.5,0.6517857142857143,1
13030,37,Male,55.2,1.7,184.0,152.0,78.0,0.66,Strength,23.0,3.2,2,0,19.1,6.0,0.6981132075471698,4.188679245283018,152.6,0.6981132075471698,1
13031,59,Male,71.1,1.6,166.0,128.0,57.0,0.9,Cardio,15.6,3.2,5,2,27.7,7.0,0.6513761467889908,4.559633027522936,291.8,0.6513761467889908,0
13032,45,Male,56.0,1.69,179.0,147.0,72.0,1.18,Strength,21.9,3.8,4,1,19.7,6.0,0.7009345794392523,4.205607476635514,277.9,0.7009345794392523,0
13033,37,Male,51.7,1.65,177.0,134.0,81.0,0.42,Yoga,15.2,3.5,3,0,18.9,3.0,0.5520833333333334,1.65625,36.0,0.5520833333333334,1
13034,28,Female,63.7,1.66,201.0,182.0,73.0,1.06,HIIT,17.5,3.8,7,2,23.0,9.5,0.8515625,8.08984375,546.2,0.8515625,0
13035,27,Male,80.0,1.89,194.0,151.0,73.0,0.7,Cardio,27.4,3.0,2,0,22.5,7.0,0.6446280991735537,4.512396694214876,252.7,0.6446280991735537,1
13036,40,Female,68.7,1.64,175.0,148.0,68.0,0.99,Mixed,15.1,4.5,5,1,25.4,8.0,0.7476635514018691,5.981308411214953,406.8,0.7476635514018691,0
13037,54,Female,53.8,1.49,166.0,122.0,69.0,1.09,Yoga,17.8,4.3,5,2,24.3,3.0,0.5463917525773195,1.6391752577319587,96.1,0.5463917525773195,0
13038,58,Male,57.1,1.78,163.0,150.0,72.0,0.31,HIIT,22.9,2.3,3,0,18.0,9.5,0.8571428571428571,8.142857142857142,144.1,0.8571428571428571,1
13039,36,Male,88.6,1.78,187.0,153.0,73.0,0.25,Strength,27.6,3.0,2,0,27.9,6.0,0.7017543859649122,4.2105263157894735,93.3,0.7017543859649122,1
13040,35,Male,50.3,1.48,190.0,156.0,77.0,0.89,Strength,21.1,4.0,2,0,22.9,6.0,0.6991150442477876,4.1946902654867255,187.8,0.6991150442477876,1
13041,44,Male,64.7,1.61,180.0,162.0,62.0,1.17,HIIT,8.0,3.5,7,3,25.0,9.5,0.847457627118644,8.050847457627118,609.4,0.847457627118644,0
13042,23,Male,97.5,1.72,205.0,160.0,55.0,0.98,Strength,12.7,3.9,7,2,32.8,6.0,0.7,4.199999999999999,401.3,0.7,0
13043,27,Male,87.5,1.73,194.0,156.0,69.0,0.8,Strength,21.6,3.7,2,0,29.1,6.0,0.696,4.176,292.3,0.696,1
13044,19,Male,70.1,1.68,200.0,167.0,66.0,0.85,Mixed,29.9,4.4,3,0,24.8,8.0,0.753731343283582,6.029850746268656,359.3,0.753731343283582,1
13045,41,Male,52.3,1.68,172.0,139.0,62.0,0.94,Strength,26.8,3.8,5,1,18.5,6.0,0.7,4.199999999999999,206.5,0.7,0
13046,55,Male,46.7,1.59,170.0,133.0,64.0,0.26,Cardio,19.6,2.0000000000000004,3,1,18.6,7.0,0.6509433962264151,4.556603773584905,55.3,0.6509433962264151,1
13047,45,Male,60.2,1.45,178.0,162.0,74.0,0.38,HIIT,32.1,3.0,3,0,28.6,9.5,0.8461538461538461,8.038461538461538,183.9,0.8461538461538461,1
13048,45,Male,79.6,1.88,172.0,158.0,74.0,0.55,HIIT,23.8,3.5,2,0,22.4,9.5,0.8571428571428571,8.142857142857142,356.5,0.8571428571428571,1
13049,56,Male,58.5,1.58,165.0,138.0,55.0,1.02,Mixed,20.9,4.3,7,2,23.3,8.0,0.7545454545454545,6.036363636363636,360.2,0.7545454545454545,0
13050,19,Female,56.0,1.7,201.0,135.0,55.0,1.08,Yoga,26.2,4.1,7,3,19.4,3.0,0.547945205479452,1.643835616438356,99.4,0.547945205479452,0
13051,22,Male,71.4,1.66,199.0,140.0,67.0,0.7,Yoga,29.2,4.2,2,0,25.8,3.0,0.553030303030303,1.659090909090909,82.9,0.553030303030303,1
13052,28,Female,89.5,1.77,191.0,156.0,74.0,0.39,Strength,30.9,3.3,3,0,28.6,6.0,0.7008547008547008,4.205128205128204,146.8,0.7008547008547008,1
13053,27,Female,86.1,1.69,194.0,175.0,72.0,0.47,HIIT,27.0,3.2,2,0,30.1,9.5,0.8442622950819673,8.02049180327869,324.6,0.8442622950819673,1
13054,19,Male,63.8,1.7,193.0,152.0,76.0,0.93,Cardio,19.8,2.7,3,1,22.2,7.0,0.6495726495726496,4.547008547008547,269.8,0.6495726495726496,1
13055,32,Female,55.9,1.45,186.0,147.0,74.0,0.54,Cardio,23.4,3.0,2,0,26.6,7.0,0.6517857142857143,4.5625,137.7,0.6517857142857143,1
13056,56,Male,60.2,1.6,166.0,137.0,72.0,0.55,Strength,22.5,2.6,2,0,23.6,6.0,0.6914893617021277,4.148936170212767,137.4,0.6914893617021277,1
13057,58,Male,84.7,1.75,158.0,118.0,69.0,0.6,Yoga,15.2,4.3,5,1,27.5,3.0,0.550561797752809,1.651685393258427,83.9,0.550561797752809,0
13058,54,Female,73.1,1.75,168.0,139.0,72.0,0.59,Strength,24.4,3.5,2,0,24.0,6.0,0.6979166666666666,4.1875,180.6,0.6979166666666666,1
13059,24,Male,52.0,1.58,205.0,150.0,82.0,0.5,Yoga,19.8,3.6,2,0,20.7,3.0,0.5528455284552846,1.6585365853658538,43.1,0.5528455284552846,1
13060,37,Female,67.8,1.52,177.0,149.0,63.0,1.03,Mixed,19.7,5.199999999999999,5,2,29.3,8.0,0.7543859649122807,6.035087719298246,421.5,0.7543859649122807,0
13061,51,Female,69.9,1.69,160.0,138.0,72.0,0.4,Mixed,21.5,3.8,5,1,24.4,8.0,0.75,6.0,167.8,0.75,1
13062,52,Male,47.5,1.45,174.0,148.0,69.0,0.96,Mixed,21.3,4.8,4,2,22.6,8.0,0.7523809523809524,6.019047619047619,274.5,0.7523809523809524,0
13063,51,Female,60.5,1.57,179.0,163.0,72.0,0.38,HIIT,25.6,2.8,3,0,24.7,9.5,0.8504672897196262,8.07943925233645,185.7,0.8504672897196262,1
13064,39,Female,72.5,1.86,183.0,130.0,66.0,0.47,Yoga,38.6,3.3,3,0,21.1,3.0,0.5470085470085471,1.6410256410256412,55.9,0.5470085470085471,1
13065,48,Male,85.4,1.82,172.0,125.0,68.0,1.07,Yoga,21.7,3.6,5,1,25.7,3.0,0.5480769230769231,1.6442307692307694,150.2,0.5480769230769231,0
13066,40,Female,69.4,1.73,177.0,160.0,68.0,0.96,HIIT,22.6,3.6,6,2,23.2,9.5,0.8440366972477065,8.018348623853212,534.2,0.8440366972477065,0
13067,36,Male,60.9,1.71,187.0,157.0,67.0,0.64,Mixed,27.7,4.0,3,0,20.8,8.0,0.75,6.0,233.9,0.75,1
13068,21,Male,73.9,1.48,199.0,181.0,76.0,0.49,HIIT,28.4,3.1,2,0,33.5,9.5,0.8536585365853658,8.109756097560975,293.7,0.8536585365853658,1
13069,41,Male,51.5,1.61,183.0,152.0,79.0,0.57,Strength,26.5,3.5,2,0,20.0,6.0,0.7019230769230769,4.211538461538462,123.6,0.7019230769230769,1
13070,37,Male,69.2,1.65,174.0,148.0,67.0,1.22,Mixed,17.8,5.0,6,3,25.4,8.0,0.7570093457943925,6.05607476635514,511.3,0.7570093457943925,0
13071,56,Female,62.6,1.61,166.0,120.0,63.0,1.05,Yoga,12.1,3.7,5,3,24.2,3.0,0.5533980582524272,1.6601941747572817,109.1,0.5533980582524272,0
13072,45,Male,53.8,1.64,171.0,140.0,66.0,1.03,Strength,18.7,3.4,4,2,19.9,6.0,0.7047619047619048,4.228571428571429,234.3,0.7047619047619048,0
13073,56,Female,74.2,1.81,169.0,141.0,76.0,0.62,Strength,23.4,3.1,2,0,22.7,6.0,0.6989247311827957,4.193548387096774,192.9,0.6989247311827957,1
13074,34,Female,49.2,1.63,180.0,150.0,59.0,1.26,Mixed,19.8,5.0,5,2,18.6,8.0,0.7520661157024794,6.016528925619835,373.0,0.7520661157024794,0
13075,36,Male,87.4,1.65,187.0,169.0,65.0,0.65,HIIT,21.7,2.8,3,1,32.3,9.5,0.8524590163934426,8.098360655737704,460.1,0.8524590163934426,1
13076,52,Male,70.5,1.75,165.0,116.0,56.0,1.28,Yoga,16.1,4.8,5,2,22.9,3.0,0.5504587155963303,1.651376146788991,149.0,0.5504587155963303,0
13077,49,Male,55.0,1.54,169.0,142.0,60.0,1.15,Mixed,9.0,4.2,7,3,23.3,8.0,0.7522935779816514,6.018348623853211,380.7,0.7522935779816514,0
13078,56,Female,81.0,1.6,168.0,141.0,77.0,0.71,Strength,35.7,3.9,3,0,31.8,6.0,0.7032967032967034,4.21978021978022,242.7,0.7032967032967034,1
13079,52,Male,53.4,1.61,164.0,133.0,61.0,1.16,Strength,8.0,4.7,5,3,20.7,6.0,0.6990291262135923,4.194174757281553,259.8,0.6990291262135923,0
13080,47,Female,82.9,1.69,165.0,134.0,61.0,1.2,Strength,22.3,4.2,5,3,29.2,6.0,0.7019230769230769,4.211538461538462,419.0,0.7019230769230769,0
13081,34,Male,71.4,1.65,186.0,153.0,74.0,1.19,Strength,20.5,4.6,5,1,26.4,6.0,0.7053571428571429,4.232142857142858,359.6,0.7053571428571429,0
13082,59,Male,48.9,1.65,158.0,143.0,58.0,1.35,HIIT,15.5,4.0,6,2,18.0,9.5,0.85,8.075,533.1,0.85,0
13083,46,Female,58.6,1.61,167.0,124.0,70.0,1.16,Yoga,20.8,4.1,5,1,22.5,3.0,0.5567010309278351,1.6701030927835052,113.5,0.5567010309278351,0
13084,23,Female,63.7,1.57,199.0,179.0,66.0,1.26,HIIT,17.7,3.8,5,2,25.7,9.5,0.849624060150376,8.071428571428571,647.8,0.849624060150376,0
13085,34,Male,73.2,1.74,187.0,158.0,68.0,0.91,Mixed,15.5,4.4,4,1,24.1,8.0,0.7563025210084033,6.050420168067227,403.0,0.7563025210084033,0
13086,34,Male,65.5,1.65,187.0,168.0,64.0,0.55,HIIT,20.3,3.2,3,0,24.2,9.5,0.8455284552845529,8.032520325203253,289.4,0.8455284552845529,1
13087,31,Male,65.5,1.74,192.0,161.0,70.0,0.91,Mixed,24.4,4.9,3,0,21.6,8.0,0.7459016393442623,5.967213114754099,355.7,0.7459016393442623,1
13088,41,Female,52.1,1.57,169.0,132.0,62.0,1.45,Cardio,19.0,3.9,7,2,21.1,7.0,0.6542056074766355,4.579439252336448,346.0,0.6542056074766355,0
13089,54,Male,59.3,1.61,162.0,127.0,61.0,0.82,Cardio,17.1,3.1,6,3,22.8,7.0,0.6534653465346535,4.574257425742575,222.4,0.6534653465346535,0
13090,57,Male,87.5,1.66,164.0,142.0,75.0,0.68,Mixed,24.1,3.9,2,0,31.8,8.0,0.7528089887640449,6.022471910112359,358.3,0.7528089887640449,1
13091,56,Female,56.6,1.67,169.0,156.0,80.0,0.56,HIIT,29.8,3.2,4,1,20.4,9.5,0.8539325842696629,8.112359550561797,257.1,0.8539325842696629,1
13092,49,Male,68.0,1.76,172.0,147.0,70.0,0.91,Mixed,16.6,4.1,7,2,22.1,8.0,0.7549019607843137,6.03921568627451,373.7,0.7549019607843137,0
13093,53,Female,64.6,1.64,173.0,143.0,75.0,0.82,Strength,26.7,3.8,3,0,24.1,6.0,0.6938775510204082,4.163265306122449,220.5,0.6938775510204082,1
13094,54,Female,55.9,1.75,163.0,147.0,61.0,1.5,HIIT,8.0,3.8,7,3,18.1,9.5,0.8431372549019608,8.009803921568627,671.6,0.8431372549019608,0
13095,31,Male,75.9,1.72,186.0,146.0,71.0,0.68,Cardio,15.8,2.4,6,2,25.7,7.0,0.6521739130434783,4.565217391304348,235.6,0.6521739130434783,0
13096,44,Male,52.5,1.67,174.0,126.0,67.0,0.95,Yoga,17.8,4.3,5,3,18.8,3.0,0.5514018691588785,1.6542056074766354,82.5,0.5514018691588785,0
13097,36,Female,49.4,1.58,184.0,143.0,67.0,0.94,Cardio,28.7,3.3,4,2,19.7,7.0,0.6495726495726496,4.547008547008547,211.1,0.6495726495726496,1
13098,48,Female,60.0,1.76,163.0,123.0,74.0,1.05,Yoga,19.4,4.4,4,2,19.5,3.0,0.550561797752809,1.651685393258427,104.1,0.550561797752809,0
13099,26,Male,45.4,1.59,194.0,163.0,71.0,0.42,Mixed,27.1,3.6,2,0,18.0,8.0,0.7479674796747967,5.983739837398374,114.1,0.7479674796747967,1
13100,55,Female,81.8,1.68,165.0,141.0,70.0,1.07,Mixed,27.2,4.1,4,1,29.1,8.0,0.7473684210526316,5.978947368421053,523.3,0.7473684210526316,1
13101,34,Female,73.2,1.67,183.0,154.0,85.0,0.51,Strength,22.5,3.2,2,0,26.1,6.0,0.7040816326530612,4.224489795918368,157.7,0.7040816326530612,1
13102,36,Male,76.2,1.66,180.0,139.0,64.0,1.29,Cardio,12.1,3.5,6,3,27.7,7.0,0.646551724137931,4.525862068965518,444.9,0.646551724137931,0
13103,21,Female,73.6,1.64,200.0,153.0,64.0,1.05,Cardio,19.9,2.9,5,2,27.3,7.0,0.6544117647058824,4.580882352941177,354.0,0.6544117647058824,0
13104,28,Female,59.6,1.6,195.0,165.0,76.0,0.36,Mixed,32.8,3.7,2,0,23.3,8.0,0.7478991596638656,5.983193277310924,128.4,0.7478991596638656,1
13105,39,Female,55.1,1.52,182.0,154.0,71.0,0.83,Mixed,30.3,4.3,5,1,23.9,8.0,0.7477477477477478,5.981981981981982,273.6,0.7477477477477478,1
13106,21,Female,93.0,1.82,200.0,165.0,83.0,0.67,Strength,26.3,2.8,2,0,28.1,6.0,0.7008547008547008,4.205128205128204,262.0,0.7008547008547008,1
13107,34,Female,81.3,1.63,186.0,168.0,69.0,0.96,HIIT,16.3,3.6,4,2,30.6,9.5,0.8461538461538461,8.038461538461538,627.4,0.8461538461538461,0
13108,25,Female,52.7,1.67,195.0,164.0,70.0,0.76,Mixed,24.7,4.0,5,1,19.0,8.0,0.752,6.016,241.0,0.752,1
13109,51,Male,94.7,1.67,172.0,141.0,67.0,0.25,Strength,29.7,2.4,2,0,34.1,6.0,0.7047619047619048,4.228571428571429,100.1,0.7047619047619048,1
13110,28,Male,60.0,1.79,200.0,167.0,66.0,0.98,Mixed,24.9,3.9,5,1,18.7,8.0,0.753731343283582,6.029850746268656,354.6,0.753731343283582,0
13111,48,Male,77.7,1.87,179.0,164.0,75.0,0.56,HIIT,28.3,3.3,2,0,22.2,9.5,0.8557692307692307,8.129807692307692,353.7,0.8557692307692307,1
13112,28,Male,69.9,1.7,187.0,136.0,74.0,0.52,Yoga,27.6,3.5,3,0,24.3,3.0,0.5486725663716814,1.646017699115044,59.8,0.5486725663716814,1
13113,55,Female,68.3,1.66,154.0,121.0,80.0,0.25,Yoga,34.2,2.9,3,0,24.7,3.0,0.5540540540540541,1.6621621621621625,28.4,0.5540540540540541,1
13114,38,Male,78.3,1.57,185.0,153.0,59.0,1.16,Mixed,15.5,4.1,6,3,31.9,8.0,0.746031746031746,5.968253968253968,542.1,0.746031746031746,0
13115,47,Female,66.1,1.54,173.0,158.0,74.0,0.68,HIIT,25.2,3.4,4,1,28.0,9.5,0.8484848484848485,8.06060606060606,362.3,0.8484848484848485,1
13116,27,Male,57.9,1.5,193.0,154.0,63.0,1.03,Strength,27.8,3.4,3,1,25.7,6.0,0.7,4.199999999999999,250.5,0.7,1
13117,43,Female,72.1,1.6,179.0,140.0,67.0,0.75,Cardio,20.3,2.6,5,1,28.1,7.0,0.6517857142857143,4.5625,246.7,0.6517857142857143,1
13118,44,Male,54.9,1.47,175.0,148.0,68.0,0.98,Mixed,16.2,4.9,7,2,25.4,8.0,0.7476635514018691,5.981308411214953,321.8,0.7476635514018691,0
13119,25,Female,68.1,1.79,187.0,151.0,85.0,0.66,Cardio,29.6,2.7,3,0,21.3,7.0,0.6470588235294118,4.529411764705882,203.6,0.6470588235294118,1
13120,56,Male,77.0,1.72,158.0,120.0,74.0,0.75,Yoga,21.7,3.8,2,0,25.9,3.0,0.5476190476190477,1.642857142857143,94.9,0.5476190476190477,1
13121,25,Male,66.5,1.65,190.0,162.0,79.0,0.61,Mixed,23.4,4.3,2,0,24.3,8.0,0.7477477477477478,5.981981981981982,242.7,0.7477477477477478,1
13122,25,Male,66.2,1.79,198.0,181.0,82.0,0.25,HIIT,21.3,3.1,2,0,20.6,9.5,0.853448275862069,8.107758620689655,134.2,0.853448275862069,1
13123,51,Male,71.9,1.57,178.0,153.0,75.0,0.74,Mixed,20.5,4.1,5,1,29.1,8.0,0.7572815533980582,6.058252427184466,322.3,0.7572815533980582,1
13124,33,Male,60.7,1.6,185.0,137.0,79.0,0.65,Yoga,30.8,3.7,3,0,23.8,3.0,0.5471698113207547,1.641509433962264,64.8,0.5471698113207547,1
13125,58,Female,43.1,1.49,175.0,159.0,68.0,0.62,HIIT,25.6,2.6,5,1,19.5,9.5,0.8504672897196262,8.07943925233645,215.9,0.8504672897196262,1
13126,30,Male,62.2,1.76,181.0,156.0,83.0,0.46,Mixed,15.8,3.6,3,0,20.1,8.0,0.7448979591836735,5.959183673469388,170.5,0.7448979591836735,1
13127,40,Female,66.8,1.6,177.0,160.0,63.0,1.24,HIIT,26.8,3.3,5,1,26.1,9.5,0.8508771929824561,8.083333333333334,669.6,0.8508771929824561,0
13128,29,Male,79.7,1.68,192.0,151.0,55.0,1.19,Strength,9.1,4.1,7,3,28.2,6.0,0.7007299270072993,4.204379562043796,398.8,0.7007299270072993,0
13129,44,Male,82.2,1.78,163.0,151.0,84.0,0.97,HIIT,26.6,3.2,3,0,25.9,9.5,0.8481012658227848,8.056962025316455,642.4,0.8481012658227848,1
13130,39,Male,85.7,1.82,189.0,149.0,77.0,0.47,Cardio,22.5,2.3,3,0,25.9,7.0,0.6428571428571429,4.5,181.3,0.6428571428571429,1
13131,49,Female,58.4,1.68,168.0,153.0,69.0,0.68,HIIT,30.3,3.1,3,0,20.8,9.5,0.8484848484848485,8.06060606060606,320.1,0.8484848484848485,1
